Diện tích,Số tầng,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,duong_vao_null_flag,Đường_Từ_Địa_Chỉ,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,Khoảng giá
64.0,5.0,8.1,Sổ hồng,Đầy đủ,10.7613311946529,106.660698905116,Mặt tiền,Quận 10,Phường 7,2476.6,1,Phố Lý Thường Kiệt,76.57029798917873,23.430913348946135,0.0,0.0,14.0,33.0
47.0,2.0,5.0,Sổ hồng,Đầy đủ,10.8656525386231,106.686372358971,Chưa xác định,Quận 12,Phường Thạnh Lộc,364.3,0,Đường Thạnh Lộc 15,16.082898709854515,0.0,0.0,83.92808125171561,5.0,4.58
48.0,3.0,8.0,Sổ hồng,Đầy đủ,10.7768893461534,106.65447596527,Chưa xác định,Quận Tân Bình,Phường 9,3072.7,0,Đường Thiên Phước,87.81169655351971,6.052006378754841,0.0,6.134669834347642,8.0,11.5
45.0,5.0,6.0,Sổ hồng,Cơ bản,10.7918227576866,106.671682759907,Hẻm ô tô,Quận Phú Nhuận,Phường 13,492.0,0,Đường Huỳnh Văn Bánh,84.00203252032522,0.0,0.0,16.0,8.0,12.9
40.0,3.0,6.0,Sổ hồng,Trống / Nhà thô,10.784824693577,106.612185097965,Chưa xác định,Quận Bình Tân,Phường Bình Hưng Hòa A,353.6,0,Đường Số 3B,0.0,0.0,0.0,99.98868778280541,5.0,4.5
105.0,4.0,20.0,Sổ hồng,Đầy đủ,10.87555,106.6287,Mặt tiền,Quận 12,Phường Hiệp Thành,2692.7,0,Đường Nguyễn Thị Búp,0.0,0.0,0.0,99.99925725108628,8.0,14.0
75.0,3.0,20.0,Sổ hồng,Đầy đủ,10.7711980898421,106.632051374763,Mặt tiền,Quận Tân Phú,Phường Tân Thới Hòa,570.0,0,Đường Lũy Bán Bích,19.670175438596495,0.0,80.33333333333333,0.0,8.0,9.88
223.0,4.0,16.0,Sổ hồng,Đầy đủ,10.793477351722,106.740804074097,Chưa xác định,Quận 2,Phường An Phú,,0,Đường 31C,,,,,6.0,56.0
71.0,3.0,6.0,Sổ hồng,Đầy đủ,10.8787014377395,106.66872230772,Mặt tiền,Quận 12,Phường Thạnh Xuân,10130.3,0,Đường Thạnh Xuân 52,37.71813273052131,40.66562688173105,0.0,21.61594424646852,7.0,5.3
50.0,2.0,3.0,Sổ hồng,Cao cấp,10.7264209944877,106.733672277532,Chưa xác định,Quận 7,Phường Phú Thuận,1889.4,0,Đường Huỳnh Tấn Phát,70.85000529268551,0.0,0.0,29.14999470731449,5.0,4.8
90.0,4.0,10.0,Sổ hồng,Đầy đủ,10.7016926583886,106.728657101471,Chưa xác định,Quận 7,Phường Phú Mỹ,5581.4,0,Đường D5B,47.60221449815459,1.2125989895008424,0.0,51.18572401189666,9.0,18.9
55.0,5.0,10.0,Sổ hồng,Đầy đủ,10.7660580389772,106.683124534742,Mặt tiền,Quận Bình Thạnh,Phường 19,7166.5,0,Đường Phạm Viết Chánh,9.723993581246075,90.27600641875392,0.0,0.0,12.0,26.0
200.0,2.0,8.7,Sổ hồng,Trống / Nhà thô,10.818346043687356,106.780297073041,Chưa xác định,Quận 9,Phường Phước Long B,,1,Đường 9,,,,,9.0,20.0
126.0,3.0,8.1,Sổ hồng,Trống / Nhà thô,10.72481,106.6644,Chưa xác định,Huyện Bình Chánh,Xã Bình Hưng,9534.8,1,Đường Nguyễn Văn Linh,83.6531442715107,0.0,0.0,16.346645970549986,9.0,19.5
123.0,2.0,3.0,Sổ hồng,Đầy đủ,10.7648544553244,106.616571812654,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông,76.1,0,Đường Liên khu 10-11,85.91327201051249,0.0,14.02102496714849,0.0,8.0,7.9
72.0,2.0,13.0,không có,Trống / Nhà thô,10.7756720971117,106.630786725082,Mặt tiền,Quận Tân Phú,Phường Phú Thạnh,198.2,0,Đường Dương Khuê,3.8496468213925326,0.0,0.0,96.15035317860747,9.0,11.5
56.0,4.0,6.0,Sổ hồng,Trống / Nhà thô,10.8869239995503,106.723938878297,Mặt tiền,Thành phố Thủ Đức,Phường Bình Chiểu,,0,Đường Ngô Chí Quốc,,,,,7.0,4.8
115.0,3.0,8.0,Sổ hồng,Cơ bản,10.7961302778794,106.792451813736,Chưa xác định,Quận 9,Phường Phú Hữu,,1,Đường Vành Đai Trong,,,,,9.0,10.8
140.0,4.0,12.0,Sổ hồng,Cao cấp,10.8307601866211,106.705556199916,Chưa xác định,Quận Bình Thạnh,Phường 13,3479.0,0,Đường Bình Lợi,76.25553319919517,11.829836159816038,0.0,11.914918079908018,12.0,21.0
65.0,3.0,7.0,Sổ hồng,Cơ bản,10.7822775294636,106.768987867981,Mặt tiền,Quận 2,Phường Bình Trưng Tây,,0,Unknown,,,,,7.0,10.8
244.0,3.0,4.0,Sổ hồng,Trống / Nhà thô,10.750202531496,106.639926175869,Hẻm ô tô,Quận 6,Phường 9,50.7,0,Đường Lò Gốm,0.0,0.0,0.0,100.0,34.0,15.0
58.0,5.0,6.0,Sổ hồng,Trống / Nhà thô,10.7911480155676,106.685059940209,Mặt tiền,Quận 3,Phường Võ Thị Sáu,52.7,0,Đường Lý Chính Thắng,0.0,0.0,99.92409867172675,0.0,10.0,15.9
28.0,3.0,11.0,Sổ hồng,Trống / Nhà thô,10.7933481701381,106.68758352064,Mặt tiền,Quận 1,Phường Tân Định,123.5,1,Đường Nguyễn Văn Nguyễn,5.295546558704454,0.0,0.0,94.73684210526315,6.0,8.0
335.0,5.0,13.6,Sổ hồng,Trống / Nhà thô,10.7671514719651,106.69496352316,Mặt tiền,Quận 1,Phường Phạm Ngũ Lão,416.2,1,Đường Trần Hưng Đạo,0.0,0.0,0.0,99.9927919269582,39.0,230.0
44.0,2.0,7.0,Sổ hồng,Đầy đủ,10.8105063225887,106.713689799989,Hẻm ô tô,Quận Bình Thạnh,Phường 26,640.1,1,Đường Xô Viết Nghệ Tĩnh,0.0,99.99531323230745,0.0,0.0,6.0,4.68
132.0,3.0,20.0,Sổ hồng,Trống / Nhà thô,10.7718350041527,106.777340982817,Mặt tiền,Quận 2,Phường Cát Lái,,1,Đường Nguyễn Thị Định,,,,,16.0,17.2
216.0,6.0,7.2,Sổ hồng,Đầy đủ,10.8007129969146,106.591283504011,Chưa xác định,Quận Bình Tân,Phường Bình Hưng Hòa B,3599.7,1,Đường Số 2,48.87407283940328,0.0,0.0,43.50501430674779,62.0,22.9
43.0,3.0,7.15,Sổ hồng,Đầy đủ,10.8010764100757,106.69863082665,Chưa xác định,Quận Bình Thạnh,Phường 1,745.2,1,Đường Ngô Nhân Tịnh,2.0437466451959203,0.0,0.0,97.96027911969941,9.0,6.95
140.0,3.0,12.0,Sổ hồng,Trống / Nhà thô,10.7124,106.6418,Mặt tiền,Huyện Bình Chánh,Xã Phong Phú,246131.4,0,Đường Nguyễn Văn Linh,25.161750999669287,6.318824010264436,0.0,68.51943717867773,12.0,12.5
92.0,3.0,8.0,Sổ hồng,Trống / Nhà thô,10.7578394655976,106.6800710142,Hẻm ô tô,Quận 5,Phường 2,89.0,1,Đường Nguyễn Trãi,12.752808988764045,0.0,0.0,87.30337078651685,11.0,15.0
100.0,5.0,26.4,Sổ hồng,Trống / Nhà thô,10.8189786602683,106.678698797365,Hẻm ô tô,Quận Gò Vấp,Phường 3,1315.6,1,Đường Nguyễn Kiệm,85.02964426877472,0.0,0.0,14.974156278504106,11.0,12.3
56.0,3.0,5.0,Sổ hồng,Cơ bản,10.7994482593051,106.619252977693,Hẻm ô tô,Quận Tân Phú,Phường Tân Quý,1530.2,0,Đường Tân Kỳ Tân Quý,100.0,0.0,0.0,0.0,8.0,7.5
29.0,4.0,4.0,Sổ hồng,Cao cấp,10.7721217867551,106.679512246845,Hẻm ô tô,Quận 3,Phường 3,1468.4,1,Đường Cao Thắng,87.45096703895396,0.8989376191773358,0.0,11.628302914737128,6.0,8.5
52.0,2.0,4.333333333333334,Sổ hồng,Đầy đủ,10.7266001184042,106.733556471358,Chưa xác định,Quận 7,Phường Phú Thuận,1889.4,1,Đường Huỳnh Tấn Phát,70.85000529268551,0.0,0.0,29.14999470731449,6.0,4.8
50.0,3.0,5.0,Sổ hồng,Đầy đủ,10.7718045993619,106.586195345411,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông A,12408.8,1,Đường Tây Lân,74.0380214041648,6.626345819096126,0.0,19.335552188769263,7.0,7.8
42.0,4.0,4.0,Sổ hồng,Đầy đủ,10.7766062469365,106.700683498181,Chưa xác định,Quận 1,Phường Bến Nghé,7556.1,0,Đường Lê Thánh Tôn,0.6834213416974365,99.3160492846839,0.0,0.0,11.0,15.5
234.0,2.0,7.5,Sổ hồng,Trống / Nhà thô,10.8417340291773,106.72544412912,Mặt tiền,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,,1,Unknown,,,,,7.0,38.0
31.0,3.0,10.0,Sổ hồng,Trống / Nhà thô,10.8303481845741,106.63299999857,Hẻm xe máy,Quận Tân Bình,Phường 15,3821.9,0,Đường Phan Huy Ích,99.59653575446768,0.40477249535571314,0.0,0.0,7.0,5.7
51.0,3.0,6.0,Sổ hồng,Cơ bản,10.8200697726309,106.70402158704,Mặt tiền,Quận Bình Thạnh,Phường 13,1017.2,0,Phố Nguyễn Xí,76.16397955171058,23.835037357451828,0.0,0.0,6.0,7.35
71.0,4.0,12.0,Sổ hồng,Trống / Nhà thô,10.825294121460518,106.71736338097642,Mặt tiền,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,,0,Đường Số 17,,,,,8.0,13.5
120.0,7.0,13.0,Sổ hồng,Đầy đủ,10.7761992145328,106.66341177998,Mặt tiền,Quận 10,Phường 14,1842.0,1,Đường Tô Hiến Thành,99.97774158523345,0.0,0.0,0.0,22.0,41.0
74.0,3.0,4.0,Sổ hồng,Cơ bản,10.7743101998105,106.696947175163,Hẻm ô tô,Quận 1,Phường Bến Thành,93.5,1,Đường Thủ Khoa Huân,0.17112299465240643,0.0,99.85026737967915,0.0,19.0,19.9
186.0,6.0,16.8,Sổ hồng,Trống / Nhà thô,10.7898789677855,106.689753537106,Chưa xác định,Quận 1,Phường Tân Định,3273.4,1,Phố Hai Bà Trưng,30.517199242377956,69.48432822142115,0.0,0.0,8.0,42.0
28.0,5.0,3.0,Sổ hồng,Trống / Nhà thô,10.8034550377448,106.67816288595,Chưa xác định,Quận Phú Nhuận,Phường 9,511.4,0,Đường Chiến Thắng,90.1896754008604,0.0,0.0,9.810324599139618,9.0,6.75
54.0,2.0,4.0,Sổ hồng,Cơ bản,10.7903166843798,106.708869811721,Chưa xác định,Quận Bình Thạnh,Phường 19,67.5,0,Đường Huỳnh Mẫn Đạt,24.414814814814815,0.0,0.0,75.6148148148148,6.0,6.9
133.0,4.0,12.0,không có,Trống / Nhà thô,10.8565488642083,106.620765347236,Chưa xác định,Quận 12,Phường Tân Chánh Hiệp,,1,Đường Tô Ký,,,,,31.0,12.6
74.0,3.0,7.4,không có,Trống / Nhà thô,10.7985496738045,106.66612057337,Chưa xác định,Quận Tân Bình,Phường 2,1523.2,1,Đường Nguyễn Trọng Tuyển,99.62316176470588,0.37552521008403356,0.0,0.0,10.0,19.0
157.0,4.0,19.0,Sổ hồng,Trống / Nhà thô,10.777139,106.78751,Mặt tiền,Quận 2,Phường Bình Trưng Đông,,1,Đường Võ Chí Công,,,,,8.0,45.85
108.0,1.0,12.0,Sổ hồng,Trống / Nhà thô,10.864446644622,106.640222049905,Mặt tiền,Quận 12,Phường Tân Thới Hiệp,509.3,0,Đường Nguyễn Thị Đặng,18.272138228941685,0.0,0.0,81.72197133320242,4.0,5.1
60.0,7.0,19.4,Sổ hồng,Trống / Nhà thô,10.7672866835504,106.700061181449,Mặt tiền,Quận 1,Phường Nguyễn Thái Bình,81.4,1,Đường Calmette,0.40540540540540543,0.0,99.58230958230958,0.0,8.0,37.0
253.0,8.0,20.6,không có,Trống / Nhà thô,10.8109077887677,106.713781492177,Mặt tiền,Quận Bình Thạnh,Phường 26,1212.2,1,Đường Xô Viết Nghệ Tĩnh,98.21316614420063,0.22851014684045537,0.0,1.559148655337403,7.0,50.0
94.0,4.0,10.4,Sổ đỏ,Trống / Nhà thô,10.7760015037526,106.663288782514,Hẻm ô tô,Quận 10,Phường 14,93.0,1,Đường Tô Hiến Thành,21.24731182795699,0.0,0.0,79.10752688172042,11.0,19.9
80.0,4.0,8.0,Sổ hồng,Đầy đủ,10.6778660744823,106.753035545277,Mặt tiền,Huyện Nhà Bè,Xã Phú Xuân,718784.3,0,Đường Huỳnh Tấn Phát,0.1996690801398973,0.3899653901733803,0.588365661297833,0.009400594865525023,9.0,10.8
96.0,3.0,10.0,không có,Trống / Nhà thô,10.7899204613288,106.646524532946,Mặt tiền,Quận Tân Bình,Phường 11,113.4,1,Đường Phạm Phú Thứ,1.5696649029982364,0.0,98.4567901234568,0.0,10.0,17.5
105.0,3.0,6.0,Sổ hồng,Cơ bản,10.6749716701932,106.698468424459,Chưa xác định,Huyện Nhà Bè,Xã Nhơn Đức,1669.5,0,Đường Lê Văn Lương,77.08655286013777,10.598382749326145,0.0,12.314465408805033,18.0,7.5
957.0,1.0,12.0,Sổ hồng,Đầy đủ,10.7398149767313,106.617115400511,Mặt tiền,Quận Bình Tân,Phường An Lạc,13183.6,0,Đường Kinh Dương Vương,4.478594617555145,95.52132953062896,0.0,0.0,19.0,28.0
90.0,1.0,8.0,Sổ hồng,Trống / Nhà thô,10.841082415338,106.725383121887,Mặt tiền,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,,1,Unknown,,,,,3.0,8.0
37.0,2.0,3.0,Sổ hồng,Cơ bản,10.7378003112283,106.662795492147,Mặt tiền,Quận 8,Phường 5,239.7,1,Đường Bông Sao,25.715477680433878,74.27617855652899,0.0,0.0,4.0,4.28
32.0,4.0,3.6666666666666665,Sổ hồng,Đầy đủ,10.772477946782,106.684450106326,Chưa xác định,Quận 3,Phường 4,9245.1,1,Đường Nguyễn Đình Chiểu,53.352803106510486,0.0,12.096570074958626,34.55019415690474,7.0,8.68
66.0,2.0,5.3999999999999995,Sổ hồng,Trống / Nhà thô,10.7813218181587,106.63546904706,Mặt tiền,Quận Tân Phú,Phường Phú Thọ Hòa,610.5,1,Đường Thoại Ngọc Hầu,87.78542178542179,0.0,12.216216216216216,0.0,4.0,6.49
95.0,2.0,4.0,Sổ hồng,Đầy đủ,10.8064200658847,106.732010902719,Hẻm ô tô,Thành phố Thủ Đức,Phường Thảo Điền,,0,Đường Nguyễn Văn Hưởng,,,,,5.0,16.5
196.0,4.0,12.6,Sổ hồng,Đầy đủ,10.7903453149292,106.732524295956,Mặt tiền,Quận 2,Phường An Khánh,,1,Đường Số 12,,,,,8.0,30.0
60.0,4.0,3.0,Sổ hồng,Trống / Nhà thô,10.7404357118301,106.735900792417,Hẻm xe máy,Quận 7,Phường Phú Thuận,996.9,0,Đường Nguyễn Văn Quỳ,84.27324706590431,0.0,0.0,15.728759153375465,9.0,6.9
74.0,2.0,10.0,Sổ hồng,Trống / Nhà thô,10.8115421626175,106.709036995945,Mặt tiền,Quận Bình Thạnh,Phường 26,4625.5,0,Đường Đinh Bộ Lĩnh,90.57377580802076,0.0,0.0,9.426656577667279,7.0,12.5
120.0,5.0,45.0,Sổ hồng,Đầy đủ,10.8007521132909,106.656318818804,Mặt tiền,Quận Tân Bình,Phường 4,125.0,0,Đường Cộng Hòa,13.656000000000002,0.0,0.0,86.336,12.0,29.0
73.0,4.0,6.0,Sổ hồng,Đầy đủ,10.8104877110585,106.713742699848,Mặt tiền,Quận Bình Thạnh,Phường 26,640.1,0,Đường Xô Viết Nghệ Tĩnh,0.0,99.99531323230745,0.0,0.0,8.0,12.9
106.0,4.0,12.5,Sổ đỏ,Trống / Nhà thô,10.8415044237752,106.725404666699,Mặt tiền,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,,1,Unknown,,,,,11.0,19.5
60.0,4.0,7.545454545454545,không có,Cao cấp,10.8079934719107,106.704151205567,Mặt tiền,Quận Bình Thạnh,Phường 24,1894.2,1,Đường Bùi Đình Túy,5.819343258367649,94.18224052370392,0.0,0.0,8.0,7.9
45.0,3.0,4.5,Sổ hồng,Cơ bản,10.8358275331579,106.660902508118,Mặt tiền,Quận Gò Vấp,Phường 11,1174.2,1,Đường Quang Trung,93.27456991994549,0.0,6.722875149037642,0.0,8.0,6.5
55.0,4.0,7.0,không có,Trống / Nhà thô,10.7919044945516,106.671031567151,Chưa xác định,Quận Phú Nhuận,Phường 13,76.7,0,Đường Huỳnh Văn Bánh,26.558018252933508,0.0,0.0,73.38983050847457,9.0,8.9
76.0,4.0,8.0,Sổ hồng,Đầy đủ,10.8635445982439,106.625547628409,Hẻm ô tô,Quận 12,Phường Tân Chánh Hiệp,888.2,0,Đường Dương Thị Mười,0.0,100.0,0.0,0.0,11.0,5.4
186.0,1.0,12.0,Sổ hồng,Đầy đủ,10.7748853558729,106.761615438318,Mặt tiền,Quận 2,Phường Thạnh Mỹ Lợi,,0,Đường Số 7,,,,,6.0,11.9
56.0,4.0,4.0,Sổ hồng,Cơ bản,10.7840623067389,106.651297121468,Mặt tiền,Quận Tân Bình,Phường 8,915.4,0,Đường Lạc Long Quân,91.15796373170198,0.0,0.0,8.838759012453572,11.0,8.6
50.0,4.0,5.0,Sổ hồng,Đầy đủ,10.7094023672115,106.737585067749,Hẻm ô tô,Quận 7,Phường Phú Mỹ,2143.9,0,Đường Huỳnh Tấn Phát,0.0,0.0,0.0,99.9986006810019,9.0,9.0
48.0,2.0,5.7272727272727275,Sổ hồng,Trống / Nhà thô,10.8301429271452,106.633231326285,Chưa xác định,Quận Tân Bình,Phường 15,22965.3,1,Đường Phan Huy Ích,4.6712213644063,0.057782828876609495,94.9964947115866,0.274370463264142,4.0,6.1
190.0,3.0,10.2,Sổ hồng,Trống / Nhà thô,10.7519572625591,106.617061362404,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông B,,1,Đường Số 19A,,,,,9.0,21.0
38.0,2.0,2.0,Sổ hồng,Đầy đủ,10.8003101994466,106.692581221359,Mặt tiền,Quận Phú Nhuận,Phường 7,41.1,0,Đường Nguyễn Lâm,0.0,0.0,0.0,100.0,5.0,6.5
150.0,9.0,24.4,Sổ hồng,Trống / Nhà thô,10.7603832231903,106.688611209925,Chưa xác định,Quận 1,Phường Nguyễn Cư Trinh,4746.0,1,Đường Trần Hưng Đạo,89.63737884534346,1.7951959544879899,0.0,8.568057311420144,12.0,89.0
55.0,2.0,6.0,Sổ hồng,Trống / Nhà thô,10.8053535364429,106.681788052945,Chưa xác định,Quận Phú Nhuận,Phường 5,1098.4,0,Đường Thích Quảng Đức,71.61871813546976,0.0,0.0,28.376729788783685,5.0,9.8
143.0,3.0,6.0,Sổ hồng,Đầy đủ,10.8010886541428,106.683889686156,Mặt tiền,Quận Phú Nhuận,Phường 3,3108.0,0,Đường Phan Xích Long,79.04375804375803,10.795045045045045,0.0,10.16055341055341,17.0,23.0
96.0,5.0,12.0,Sổ hồng,Đầy đủ,10.7492806385731,106.716799880789,Chưa xác định,Quận 7,Phường Tân Thuận Tây,180.5,0,Đường Số 9M,57.70637119113573,0.0,0.0,42.28254847645429,13.0,22.0
126.0,3.0,8.1,không có,Trống / Nhà thô,10.712943465339396,106.66070256382228,Chưa xác định,Huyện Bình Chánh,Xã Bình Hưng,,1,Đường Nguyễn Văn Linh,,,,,9.0,20.0
36.0,2.0,4.0,Sổ hồng,Trống / Nhà thô,10.8148914749106,106.672534727054,Chưa xác định,Quận Bình Thạnh,Phường 15,1132.9,1,Đường Bạch Đằng,99.31503221820105,0.0,0.0,0.6840850913584605,4.0,3.9
75.0,3.0,10.0,không có,Trống / Nhà thô,21.02894860978742,105.85244722590336,Chưa xác định,Quận 9,Phường Phú Hữu,,1,Đường Bưng Ông Thoàn,,,,,6.0,10.3
50.0,4.0,2.0,Sổ hồng,Trống / Nhà thô,10.8439625450561,106.595294326821,Mặt tiền,Huyện Hóc Môn,Xã Bà Điểm,1123.9,0,Unknown,60.97873476287926,0.0,0.0,39.0203754782454,11.0,4.35
50.0,2.0,4.2,Sổ hồng,Cơ bản,10.8061842405489,106.668378490407,Mặt tiền,Quận Tân Bình,Phường 2,3007.7,1,Đường Phổ Quang,38.27276656581441,4.479170129999668,0.0,57.2467333843136,4.0,15.5
116.0,1.0,12.0,Sổ hồng,Đầy đủ,10.7406650259236,106.715034063791,Chưa xác định,Quận 7,Phường Tân Quy,135.2,0,Đường Số 53,7.226331360946745,0.0,0.0,92.75887573964498,3.0,16.0
76.0,3.0,4.0,Sổ hồng,Đầy đủ,10.7838913068797,106.657772051448,Mặt tiền,Quận Tân Bình,Phường 6,44.9,0,Đường Tứ Hải,25.879732739420934,0.0,0.0,74.05345211581292,10.0,7.2
84.0,3.0,8.0,Sổ hồng,Trống / Nhà thô,10.8014201790948,106.652622556902,Chưa xác định,Quận Tân Phú,Phường Phú Thọ Hòa,8145.4,0,Đường Trịnh Lỗi,11.22105728386574,0.0,0.0,2.3954624696147517,7.0,10.0
78.0,4.0,6.0,Sổ hồng,Đầy đủ,10.787987865593,106.656738923808,Chưa xác định,Quận Tân Bình,Phường 7,43.5,0,Đường Bành Văn Trân,0.6896551724137931,0.0,0.0,99.24137931034484,11.0,9.76
183.0,8.0,20.1,Sổ hồng,Trống / Nhà thô,10.8071207057055,106.718755938384,Mặt tiền,Quận Bình Thạnh,Phường 25,333.5,1,Đường Ung Văn Khiêm,79.2383808095952,8.992503748125937,0.0,11.778110944527736,6.0,58.0
45.0,5.0,13.0,Sổ hồng,Trống / Nhà thô,10.7548232705448,106.637134741272,Mặt tiền,Quận 6,Phường 12,2154.1,0,Đường Hồng Bàng,90.58725221670304,0.9892762638689011,0.0,7.2141497609210345,9.0,8.4
48.0,2.0,4.0,không có,Trống / Nhà thô,10.7338904720091,106.65885483985,Hẻm ô tô,Quận 8,Phường 4,2307.7,0,Phố Tạ Quang Bửu,60.54036486545045,14.018286605711317,0.0,25.440915196949348,5.0,6.68
71.0,5.0,10.0,Sổ hồng,Đầy đủ,10.7790108232049,106.667704453943,Chưa xác định,Quận 10,Phường 15,85.0,0,Đường Tô Hiến Thành,0.0,0.0,0.0,100.0,14.0,16.5
57.0,3.0,9.6,Sổ hồng,Trống / Nhà thô,10.7612922368563,106.689998980946,Mặt tiền,Quận 1,Phường Nguyễn Cư Trinh,915.3,1,Đường Trần Đình Xu,9.175133835900798,90.83032885392768,0.0,0.0,9.0,22.0
68.0,2.0,8.0,Sổ hồng,Đầy đủ,10.8075787318954,106.703783452036,Mặt tiền,Quận Bình Thạnh,Phường 24,650.4,0,Đường Bùi Đình Túy,11.093173431734318,0.0,0.0,88.90836408364083,4.0,10.0
120.0,4.0,10.0,Sổ hồng,Trống / Nhà thô,10.8422718421073,106.630570913092,Mặt tiền,Quận 12,Phường Đông Hưng Thuận,129.3,1,Đường Nguyễn Văn Quá,35.20494972931168,0.0,0.0,64.75638051044083,12.0,7.6
150.0,3.0,5.0,Sổ hồng,Đầy đủ,10.7956567828622,106.648408193908,Hẻm ô tô,Quận Tân Bình,Phường 12,2631.7,0,Đường Trường Chinh,78.06132917885779,0.0,0.0,21.937530873579814,9.0,12.5
49.0,4.0,4.8,Sổ hồng,Đầy đủ,10.7915159690551,106.674642663167,Chưa xác định,Quận Phú Nhuận,Phường 11,1810.6,1,Đường Huỳnh Văn Bánh,52.25560587650503,0.0,0.0,47.74384182039103,7.0,6.75
52.0,5.0,5.5,Sổ hồng,Trống / Nhà thô,10.846930051853596,106.71822488307951,Hẻm ô tô,Thành phố Thủ Đức,Phường Hiệp Bình Phước,,1,Đường Quốc Lộ 13,,,,,11.0,8.7
28.0,4.0,4.0,Sổ hồng,Đầy đủ,10.7881803139323,106.652490949703,Chưa xác định,Quận Tân Bình,Phường 8,591.0,0,Đường Tân Xuân,94.82064297800338,0.0,0.0,5.187817258883249,6.0,5.8
102.0,1.0,19.4,Sổ hồng,Trống / Nhà thô,10.7501165700732,106.723045358464,Mặt tiền,Quận 7,Phường Tân Thuận Tây,3907.9,1,Đường Nguyễn Văn Linh,91.22265155198444,0.0,0.0,0.0,2.0,14.5
57.0,4.0,10.233333333333334,Sổ hồng,Trống / Nhà thô,10.7952921558614,106.677393462935,Mặt tiền,Quận Phú Nhuận,Phường 15,375.4,1,Đường Nguyễn Đình Chính,28.164624400639322,0.0,0.0,71.83803942461375,11.0,15.3
69.0,4.0,20.0,Sổ hồng,Trống / Nhà thô,10.7700040596991,106.688646300021,Mặt tiền,Quận 1,Phường Phạm Ngũ Lão,2618.3,0,Đường Bùi Thị Xuân,91.38219455371805,0.0,8.619715082305312,0.0,10.0,30.0
157.0,4.0,17.4,Sổ hồng,Đầy đủ,10.79975871696,106.792263145233,Chưa xác định,Quận 9,Phường Phú Hữu,,1,Đường D2,,,,,9.0,39.6
48.0,4.0,3.0,Sổ hồng,Đầy đủ,10.7403954519483,106.735580304345,Hẻm xe máy,Quận 7,Phường Phú Thuận,9940.3,0,Đường Nguyễn Văn Quỳ,40.937195054475225,2.1370582376789438,0.0,56.925545506674844,8.0,4.5
45.0,1.0,15.0,Sổ hồng,Cơ bản,10.6784202376554,106.753379215559,Mặt tiền,Huyện Nhà Bè,Xã Phú Xuân,8606.4,0,Đường Huỳnh Tấn Phát,89.89531046662948,0.0,0.0,0.0,4.0,5.9
62.0,2.0,9.0,Sổ hồng,Trống / Nhà thô,10.7867329553206,106.677912251094,Mặt tiền,Quận 3,Phường 13,95.1,1,Đường Trần Quang Diệu,0.0,0.0,0.0,100.0,5.0,9.5
45.0,2.0,3.0,Sổ hồng,Đầy đủ,10.7046359105482,106.735152131832,Chưa xác định,Quận 7,Phường Phú Mỹ,214.7,0,Đường Phạm Hữu Lầu,19.646017699115045,0.0,0.0,80.33069399161622,6.0,6.59
876.0,5.0,20.3,Sổ hồng,Trống / Nhà thô,10.7918378989928,106.697115210376,Mặt tiền,Quận 1,Phường Đa Kao,896.0,1,Đường Nguyễn Văn Giai,1.4587053571428572,0.0,98.54241071428572,0.0,23.0,380.0
97.0,1.0,8.0,Sổ đỏ,Trống / Nhà thô,10.8581124749156,106.623877864887,Mặt tiền,Quận 12,Phường Tân Chánh Hiệp,2261.4,0,Đường Tân Chánh Hiệp 36,4.088175466525161,0.0,0.0,15.882639073140533,12.0,6.7
67.0,5.0,7.0,Sổ hồng,Trống / Nhà thô,10.7601802046099,106.688560561909,Mặt tiền,Quận 1,Phường Nguyễn Cư Trinh,4746.0,1,Đường Trần Hưng Đạo,89.63737884534346,1.7951959544879899,0.0,8.568057311420144,8.0,29.0
100.0,4.0,16.599999999999998,không có,Trống / Nhà thô,10.7246390560629,106.680502347632,Chưa xác định,Huyện Bình Chánh,Xã Bình Hưng,415.8,1,Đường Phạm Hùng,21.608946608946606,0.0,0.0,78.4030784030784,9.0,8.0
85.0,3.0,9.599999999999998,Sổ hồng,Trống / Nhà thô,10.8269789155947,106.762075278474,Hẻm ô tô,Quận 9,Phường Phước Long A,,1,Phố Nam Hòa,,,,,9.0,8.75
75.0,3.0,10.666666666666668,Sổ hồng,Trống / Nhà thô,10.7721854584676,106.669468327751,Hẻm ô tô,Quận 10,Phường 12,979.0,1,Đường Sư Vạn Hạnh,50.94790602655771,0.0,0.0,49.00510725229827,7.0,18.9
37.0,4.0,30.0,Sổ hồng,Cơ bản,10.7985914717154,106.687190429851,Mặt tiền,Quận Phú Nhuận,Phường 2,,0,Đường Phan Xích Long,,,,,8.0,17.99
